"","HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"1491","19053100",190531,"SG","SG",0,19,"SSEA","2021 / C / 1865",2021-12-07,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2040
",18,48.42,NA,"Sweet biscuits","SWEET BISCUIT - CHOCO (24PCS / 3BOX)","355.71","355.71","0","Unpacked or ","355.71","KGM","CIF",13883,"1,390.00","2,290.00","0",0,0,0,1002,1905,48,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1492","19053100",190531,"FJ","FJ",0,19,"VSEA","2021 / C / 8153",2021-12-22,"IM / 4",4000,0,357386,"141057","PUNJAS (VANUATU) LTD
","PUNJAS LTD 
",20,48.42,"MSG","Sweet biscuits","SEWEET BISCUIT","504","504","0","Various, ie. ","504","KGM","FOB",108847,"0","16,325.00","0",0,0,0,12537,1905,48,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1493","19053100",190531,"FJ","FJ",0,19,"SSEA","2021 / C / 1980",2021-12-23,"IM / 4",4000,0,437811,"437811","CHUAN STORE
","FMF FOOD LIMITED
",3,48.42,"MSG","Sweet biscuits","SWEET BISCUIT","21,392.00","14,410.00","2,969","Cartons","14,410.00","KGM","FOB",4277893,"0","641,685.00","0",0,0,0,2509,1905,48,2021,"December",23,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1494","19053100",190531,"NZ","NZ",0,19,"SSEA","2021 / C / 1946",2021-12-21,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","FRESHA EXPORT LIMITED
",46,48.42,NA,"Sweet biscuits","SHAPES","63.72","63.72","0","Enclosure; ","63.72","KGM","FOB",52878,"5,290.00","8,725.00","0",0,0,0,2196,1905,48,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1495","19053100",190531,"FJ","FJ",0,19,"SSEA","2021 / C / 1941",2021-12-20,"IM / 4",4000,0,266664,"141057","PUNJAS (VANUATU) LTD
","PUNJAS PTE LIMITED
",5,48.42,NA,"Sweet biscuits","TIFFANY SWEET BISCUITS","259.2","259.2","0","Enclosure; ","259.2","KGM","FOB",72341,"7,235.00","11,935.00","0",0,0,0,2103,1905,48,2021,"December",20,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1496","19053100",190531,"FR","VR",0,19,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",112,48.42,NA,"Sweet biscuits","BN MINI GOUTERS FRAISE 175G","38.55","38.55","0","Unpacked or ","38.55","KGM","FOB",12336,"1,235.00","2,035.00","0",0,0,0,15014,1905,48,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VR","VR","VARIOUS","VARIOUS",6,"OTHERS","FR","FR","FRANCE","EUROPE",4,"FRANCE","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1497","19053100",190531,"SG","SG",0,19,"VSEA","2021 / C / 8045",2021-12-21,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2057
",5,48.42,NA,"Sweet biscuits","CHOCO BISCUIT ROLL","698.05","698.05","0","Unpacked or ","698.05","KGM","CIF",18481,"1,850.00","3,050.00","0",0,0,0,11728,1905,48,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1498","19053100",190531,"VN","VN",0,19,"SSEA","2021 / C / 2032",2021-12-29,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","TIGER COPPER COMPANY ",1,48.42,NA,"Sweet biscuits","SWEET BISCUIT","800","446","200","Cartons","446","KGM","CFR",113010,"11,300.00","18,645.00","0",0,0,0,2752,1905,48,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VN","VN","VIET NAM","ASIA",3,"OTHERS","VN","VN","VIET NAM","ASIA",3,"OTHERS","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1499","19053100",190531,"HK","CN",0,19,"SSEA","2021 / C / 1853",2021-12-06,"IM / 4",4000,0,100883,"100883","WONG SZE SING
","N.G.OVERDEAS TRADING ",22,48.42,NA,"Sweet biscuits","BISCUIT","1","1","0","Enclosure; ","1","KGM","CIF",273,"25","45","0",0,0,0,798,1905,48,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","HK","HK","HONG KONG","ASIA",3,"HONG KONG","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1500","19053100",190531,"FR","FR",0,19,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",118,48.42,NA,"Sweet biscuits","WALKERS SHORTBREAD PB","84.74","84.74","0","Unpacked or ","84.74","KGM","FOB",27116,"2,710.00","4,475.00","0",0,0,0,15020,1905,48,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1501","19053100",190531,"AU","AU",0,19,"VSEA","2021 / C / 8123",2021-12-22,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","ARNOTT'S BISCUITS LTD
",1,48.42,NA,"Sweet biscuits","ARNOTT'S SWEET BISCUITS 160G-500G","5,278.15","5,278.15","1,022","Cartons","5,278.15","KGM","FOB",3133374,"313,335.00","517,005.00","0",0,0,0,12339,1905,48,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Sweet biscuits","Sweet biscuits","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1502","19053200",190532,"IT","IT",0,19,"VSEA","2021 / C / 8422",2021-12-29,"IM / 4",4000,10,803753,"103965","SWITI LTD
","CONO ARTIC S.R.L
",1,48.42,NA,"Waffles and waffers","CIALDA COPPA 3","1,619.00","1,619.00","742","Cartons","1,619.00","KGM","FOB",1204072,"0","180,610.00","0",0,0,0,14446,1905,48,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","IT","IT","ITALY","EUROPE",4,"OTHERS","IT","IT","ITALY","EUROPE",4,"OTHERS","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1503","19053200",190532,"MY","MY",0,19,"SSEA","2021 / C / 1864",2021-12-07,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",31,48.42,NA,"Waffles and waffers","BOYBOY WAFER MILK","10","10","0","Enclosure; ","10","KGM","FOB",42079,"4,210.00","6,945.00","0",0,0,0,973,1905,48,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1504","19053200",190532,"FR","FR",0,19,"VSEA","2021 / C / 8483",2021-12-29,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR
",36,48.42,NA,"Waffles and waffers","BRUN GAUFRETTE VANILLE 146G","133.15","133.15","0","Unpacked or ","133.15","KGM","FOB",42605,"4,260.00","7,030.00","0",0,0,0,14935,1905,48,2021,"December",29,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1505","19053200",190532,"NZ","NZ",0,19,"VSEA","2021 / C / 8513",2021-12-30,"IM / 4",4000,10,803753,"103965","SWITI LTD
","GBK EXPORTS 
",1,48.42,NA,"Waffles and waffers","CORNET CONES","333.41","333.41","6","Unpacked or ","333.41","KGM","FOB",609353,"0","91,405.00","0",0,0,0,15586,1905,48,2021,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1506","19053200",190532,"NZ","NZ",0,19,"VSEA","2021 / C / 8294",2021-12-24,"IM / 4",4000,0,166070,"430223","DYNAMIC SUPPLY ","DSC LTD
",22,48.42,NA,"Waffles and waffers","WAFER","9","9","0","Enclosure; ","8","KGM","FOB",20188,"2,020.00","3,330.00","0",0,0,0,13161,1905,48,2021,"December",24,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1507","19053200",190532,"SG","SG",0,19,"VSEA","2021 / C / 7811",2021-12-15,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD # 2043
",17,48.42,NA,"Waffles and waffers","CHOCO WAFER (18/24S/1DZ","1,082.46","1,082.46","0","Various, ie. ","1,082.46","KGM","CIF",36468,"3,645.00","6,015.00","0",0,0,0,10410,1905,48,2021,"December",15,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1508","19053200",190532,"AU","AU",0,19,"SSEA","2021 / C / 1845",2021-12-06,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","WOOLWORTHS GROUP ",31,48.42,NA,"Waffles and waffers","WAFFLE","162","162","0","Enclosure; ","162","KGM","FOB",87611,"8,760.00","14,455.00","0",0,0,0,715,1905,48,2021,"December",6,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1509","19053200",190532,"MY","MY",0,19,"SSEA","2021 / C / 1968",2021-12-22,"IM / 4",4000,0,266664,"801782","LO YING CHEE
","SM IMPORT & EXPORT SDN ",7,48.42,NA,"Waffles and waffers","APOLLO-BOYBOY WAFER","290","290","0","Enclosure; ","290","KGM","FOB",92396,"9,240.00","15,245.00","0",0,0,0,2439,1905,48,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1510","19053200",190532,"LK","LK",0,19,"SSEA","2021 / C / 1959",2021-12-22,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","NEW ZEALAND PACIFIC ",2,48.42,NA,"Waffles and waffers","WAFER BISCUITS","1,800.00","1,200.00","0","Enclosure; ","1,200.00","KGM","FOB",246581,"24,660.00","40,685.00","0",0,0,0,2358,1905,48,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","LK","LK","SRI LANKA","ASIA",3,"OTHERS","LK","LK","SRI LANKA","ASIA",3,"OTHERS","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1511","19053200",190532,"AU","AU",0,19,"VAIR","2021 / C / 8085",2021-12-01,"IM / 4",4000,0,113577,"113577","AU BON MARCHE
","MORCO AND AZURE ",16,48.42,NA,"Waffles and waffers","PASTRY SHELLS","28.96","28.96","0","Enclosure; ","28.96","KGM","FOB",31781,"3,180.00","5,245.00","0",0,0,0,2982,1905,48,2021,"December",1,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1512","19053200",190532,"NZ","NZ",0,19,"SSEA","2021 / C / 1946",2021-12-21,"IM / 4",4000,0,266664,"802611","SUNSHINE SHOPPING ","FRESHA EXPORT LIMITED
",40,48.42,NA,"Waffles and waffers","ICE CREAM WAFER","95","95","0","Enclosure; ","95","KGM","FOB",50420,"5,040.00","8,320.00","0",0,0,0,2190,1905,48,2021,"December",21,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1513","19053200",190532,"FJ","FJ",0,19,"SSEA","2021 / C / 1995",2021-12-23,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","GOODMAN FELDER
",1,48.42,"MSG","Waffles and waffers","TUCKERS CONE","110","110","110","Enclosure; ","110","KGM","FOB",207256,"0","31,090.00","0",0,0,0,2584,1905,48,2021,"December",23,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1514","19053200",190532,"AU","AU",0,19,"SSEA","2021 / C / 1957",2021-12-22,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",10,48.42,NA,"Waffles and waffers","WAFERS","23","23","0","Enclosure; ","23","KGM","FOB",13174,"1,315.00","2,175.00","0",0,0,0,2238,1905,48,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1515","19053200",190532,"PH","PH",0,19,"SSEA","2021 / C / 1858",2021-12-07,"IM / 4",4000,0,266664,"291433","LO CHUNG CHEE STORE
","MCDEAL MARKETING ",9,48.42,NA,"Waffles and waffers","RICHEESE CHEESE WAFER","220","141.48","0","Enclosure; ","141.48","KGM","FOB",43702,"4,370.00","7,210.00","0",0,0,0,840,1905,48,2021,"December",7,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1516","19053200",190532,"PH","PH",0,19,"SSEA","2021 / C / 1983",2021-12-23,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","MANRIQUE GLOBAL ",3,48.42,NA,"Waffles and waffers","WAFFLE","169","169","0","Enclosure; ","169","KGM","FOB",55746,"5,575.00","9,200.00","0",0,0,0,2521,1905,48,2021,"December",23,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"1517","19053200",190532,"FJ","FJ",0,19,"VSEA","2021 / C / 8153",2021-12-22,"IM / 4",4000,0,357386,"141057","PUNJAS (VANUATU) LTD
","PUNJAS LTD 
",21,48.42,NA,"Waffles and waffers","WAFER PAPPADDUMS","30","30","0","Various, ie. ","30","KGM","FOB",26603,"2,660.00","4,390.00","0",0,0,0,12538,1905,48,2021,"December",22,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FJ","FJ","FIJI","OCEANIA",5,"FIJI","FJ","FJ","FIJI","OCEANIA",5,"FIJI","Waffles and waffers","Waffles and waffers","Other products","Other products ","Bread, pastry, cakes, biscuits and other bakers' wares","Bread, pastry, cakes, biscuits and other bakers' wares","KGM","10",122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
