"HS.Code","HS.Code_6","CE.CD","CO","SITC_1","HS.Code_2","Office","Reg.Ref","Reg..Date","Type","CP4","CP3","Declarant","Con_cod","Con...Exp.name","Shipper...Buyer.name","Itm..","SITC","PRF","Goods.Comm..Dsc.1","Goods.Comm..Dsc.","Wgt..Gross","Wgt..Net","Pkg..","Pkg..type","Supp.Qty","Supp","TOD","Stat..Value","IMD","VAT","IEX","DEX","EXD","OED","ITEM.INSURANCE","FREIGHT","RawDataRowID","HS.Code_4","SITC_3","Year","Month","Day","Mode.of.Transport","HS.Section","SITC.description","IMPORT.CTY.CD","CTY_Origin","IMPORT.COUNTRY","IMPORT.REGION","IMPORT.REG.","IMPORT.PARTNER.COUNTRIES","CTY_Dest","EXPORT.CTY.CD","EXPORT.COUNTRY","EXPORT.REGION","EXPORT.REG.","EXPORT.PARTNER.COUNTRIES","TAR_ALL","TAR_DSC","Principle.Exports","Principle.ReExports","Principle.Imports","Classifications.Combined","Unit.Qty","Import.Duty.Rate","X","X.1","BEC4","Description","CommodityType","Unhealthy.Focus.Food.Category","Food.sub.category","Product"
"18069000",180690,"AU","AU",0,18,"SSEA","2024 / C / 2291",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",18,73.9,NA,"Other","CONFECTIONERY","250","250","0","Enclosure; ","250","NMB","FOB",318020,"63,605.00","57,245.00","0",0,"0",0,2380,24064,1612,1806,73,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"AU","AU",0,18,"SSEA","2024 / C / 2291",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",18,73.9,NA,"Other","CONFECTIONERY","250","250","0","Enclosure; ","250","NMB","FOB",318020,"63,605.00","57,245.00","0",0,"0",0,2380,24064,1612,1806,73,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"AU","AU",0,18,"VSEA","2024 / C / 9668",NA,"IM / 4",4000,0,250960,"455569","VANUATU BUTCHERY
","Z & H AUSTRALIA PTY LTD
",7,73.9,NA,"Other","NUTELLA","157.26","157.26","0","Enclosure; ","30","NMB","CIF",88711,"17,740.00","15,970.00","0",0,"0",0,0,8603,3060,1806,73,2024,"December",28,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"AU","AU",0,18,"VSEA","2024 / C / 9668",NA,"IM / 4",4000,0,250960,"455569","VANUATU BUTCHERY
","Z & H AUSTRALIA PTY LTD
",7,73.9,NA,"Other","NUTELLA","157.26","157.26","0","Enclosure; ","30","NMB","CIF",88711,"17,740.00","15,970.00","0",0,"0",0,0,8603,3060,1806,73,2024,"December",28,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"AU","AU",0,18,"VSEA","2024 / C / 9531",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","SIFA AUSTRALIA
",2,73.9,NA,"Other","CADBURY FAVOURITES","12.78","12.78","0","Enclosure; ","54","NMB","FOB",23812,"4,760.00","4,285.00","0",0,"0",0,0,2375,6780,1806,73,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"AU","AU",0,18,"VSEA","2024 / C / 9531",NA,"IM / 4",4000,0,233921,"455569","VANUATU BUTCHERY
","SIFA AUSTRALIA
",2,73.9,NA,"Other","CADBURY FAVOURITES","12.78","12.78","0","Enclosure; ","54","NMB","FOB",23812,"4,760.00","4,285.00","0",0,"0",0,0,2375,6780,1806,73,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"MY","MY",0,18,"SSEA","2024 / C / 2406",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",26,73.9,NA,"Other","MILO DRINK","278.4","278.4","0","Enclosure; ","1,200.00","NMB","CFR",18716,"3,745.00","3,370.00","0",0,"0",0,0,6583,7217,1806,73,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"MY","MY",0,18,"SSEA","2024 / C / 2406",NA,"IM / 4",4000,0,266664,"129635","DAMING STORE
","WHS WHOLESALERS SDN ",26,73.9,NA,"Other","MILO DRINK","278.4","278.4","0","Enclosure; ","1,200.00","NMB","CFR",18716,"3,745.00","3,370.00","0",0,"0",0,0,6583,7217,1806,73,2024,"December",12,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"PH","PH",0,18,"SSEA","2024 / C / 2335",NA,"IM / 4",4000,0,266664,"102919","C LO WHOLESALE & ","ALRAINE TRADING 
",15,73.9,NA,"Other","NIPS CHOCOLATE","100.09","100.09","0","Enclosure; ","7,218.00","NMB","FOB",64376,"12,875.00","11,590.00","0",0,"0",0,345,17538,3560,1806,73,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"PH","PH",0,18,"SSEA","2024 / C / 2335",NA,"IM / 4",4000,0,266664,"102919","C LO WHOLESALE & ","ALRAINE TRADING 
",15,73.9,NA,"Other","NIPS CHOCOLATE","100.09","100.09","0","Enclosure; ","7,218.00","NMB","FOB",64376,"12,875.00","11,590.00","0",0,"0",0,345,17538,3560,1806,73,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","PH","PH","PHILIPPINES","ASIA",3,"PHILIPPINES","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"VN","VN",0,18,"SSEA","2024 / C / 2456",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","TIGER COPPER COMPANY ",22,73.9,NA,"Other","CHOCOLATE","68","62","8","Cartons","864","NMB","CFR",47291,"9,460.00","8,515.00","0",0,"0",0,0,0,4072,1806,73,2024,"December",27,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VN","VN","VIET NAM","ASIA",3,"OTHERS","VN","VN","VIET NAM","ASIA",3,"OTHERS","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"VN","VN",0,18,"SSEA","2024 / C / 2456",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","TIGER COPPER COMPANY ",22,73.9,NA,"Other","CHOCOLATE","68","62","8","Cartons","864","NMB","CFR",47291,"9,460.00","8,515.00","0",0,"0",0,0,0,4072,1806,73,2024,"December",27,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","VN","VN","VIET NAM","ASIA",3,"OTHERS","VN","VN","VIET NAM","ASIA",3,"OTHERS","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"SG","SG",0,18,"VSEA","2024 / C / 9721",NA,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD-5177
",5,73.9,NA,"Other","CHOCOLATE SPREAD","4,985.76","4,985.76","0","Unpacked or ","1,210.00","NMB","CIF",500935,"100,185.00","90,170.00","0",0,"0",0,0,0,1287,1806,73,2024,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"SG","SG",0,18,"VSEA","2024 / C / 9721",NA,"IM / 4",4000,0,803753,"126254","ESAH CORPORATION
","ESFIRA PTE LTD-5177
",5,73.9,NA,"Other","CHOCOLATE SPREAD","4,985.76","4,985.76","0","Unpacked or ","1,210.00","NMB","CIF",500935,"100,185.00","90,170.00","0",0,"0",0,0,0,1287,1806,73,2024,"December",30,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","SG","SG","SINGAPORE","ASIA",3,"SINGAPORE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"FR","FR",0,18,"VAIR","2024 / C / 9896",NA,"IM / 4",4000,0,295585,"712835","CHRISTINE MARIE ","ANNE GUTTON
",4,73.9,NA,"Other","CHOCOLATES","1","1","0","Enclosure; ","18","NMB","FOB",1280,"255","230","0",0,"0",0,0,570,11100,1806,73,2024,"December",4,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"FR","FR",0,18,"VAIR","2024 / C / 9896",NA,"IM / 4",4000,0,295585,"712835","CHRISTINE MARIE ","ANNE GUTTON
",4,73.9,NA,"Other","CHOCOLATES","1","1","0","Enclosure; ","18","NMB","FOB",1280,"255","230","0",0,"0",0,0,570,11100,1806,73,2024,"December",4,"AIR","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"MY","MY",0,18,"SSEA","2024 / C / 2455",NA,"IM / 4",4000,0,266664,"545149","BIN PASSION STORE
","ANTAP INTERNATIONAL PTY ",8,73.9,NA,"Other","CHOCOLATE","648.46","648.46","0","Enclosure; ","5,040.00","NMB","CIF",257168,"51,435.00","46,290.00","0",0,"0",0,0,0,1800,1806,73,2024,"December",17,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"MY","MY",0,18,"SSEA","2024 / C / 2455",NA,"IM / 4",4000,0,266664,"545149","BIN PASSION STORE
","ANTAP INTERNATIONAL PTY ",8,73.9,NA,"Other","CHOCOLATE","648.46","648.46","0","Enclosure; ","5,040.00","NMB","CIF",257168,"51,435.00","46,290.00","0",0,"0",0,0,0,1800,1806,73,2024,"December",17,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","MY","MY","MALAYSIA","ASIA",3,"MALAYSIA","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"CN","CN",0,18,"VSEA","2024 / C / 9460",NA,"IM / 4",4000,0,221977,"315441","LAO LI STORE
","SHENZHEN KAIXINHUI CO.,",84,73.9,NA,"Other","CHOCOLATE STICK","1","1","0","Enclosure; ","1","NMB","FOB",1135,"225","205","0",0,"0",0,0,521,11213,1806,73,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"CN","CN",0,18,"VSEA","2024 / C / 9460",NA,"IM / 4",4000,0,221977,"315441","LAO LI STORE
","SHENZHEN KAIXINHUI CO.,",84,73.9,NA,"Other","CHOCOLATE STICK","1","1","0","Enclosure; ","1","NMB","FOB",1135,"225","205","0",0,"0",0,0,521,11213,1806,73,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"18069000",180690,"FR","FR",0,18,"VSEA","2024 / C / 9222",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR 
",37,73.9,NA,"Other","BANANA PATE A TARTINER 400G","188.83","188.83","0","Unpacked or ","211","NMB","FOB",85359,"17,070.00","15,365.00","0",0,"0",0,0,18742,3114,1806,73,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Confectionary","Chocolate and sweets (chocolate and sugar based), Chewing gum"
"18069000",180690,"FR","FR",0,18,"VSEA","2024 / C / 9222",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR 
",37,73.9,NA,"Other","BANANA PATE A TARTINER 400G","188.83","188.83","0","Unpacked or ","211","NMB","FOB",85359,"17,070.00","15,365.00","0",0,"0",0,0,18742,3114,1806,73,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","FR","FR","FRANCE","EUROPE",4,"FRANCE","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Other Imports","Other products ","NMB",20,NA,NA,122,"Consumption goods","IMPORT","Sweet snacks","Bakery products","Sweet biscuits, Cakes and pastries"
"19021900",190219,"NZ","NZ",0,19,"VSEA","2024 / C / 9578",NA,"IM / 4",4000,0,803753,"107172","CELLOVILA LTD
","DECORAMAT LTD - cf0142
",7,48.3,NA,"Other","929545 SPAGETTI NO0.8","145.8","145.8","0","Unpacked or ","48","KGM","FOB",50465,"5,045.00","8,470.00","960",0,"0",0,0,10966,3957,1902,48,2024,"December",17,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
"19021900",190219,"TW","TW",0,19,"SSEA","2024 / C / 2269",NA,"IM / 4",4000,0,105091,"105091","LO SIN CHIAO
","ZONA CHAINCO INDUSTRIAL ",9,48.3,NA,"Other","OTHER NOODLE","46","43.2","2","Cartons","64.8","KGM","CIF",39811,"3,980.00","6,765.00","1,295.00",0,"0",0,0,0,4470,1902,48,2024,"December",2,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","TW","TW","TAIWAN, PROVINCE OF CHINA","ASIA",3,"OTHERS","TW","TW","TAIWAN, PROVINCE OF CHINA","ASIA",3,"OTHERS","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
"19021900",190219,"FR","IT",0,19,"VSEA","2024 / C / 9222",NA,"IM / 4",4000,0,803753,"161824","BOUCHERIE TRAVERSO ","GEPROCOR 
",101,48.3,NA,"Other","BARIL SPAGHET BLE COMPLET 500G","483.7","483.7","0","Unpacked or ","676","KGM","FOB",218651,"21,865.00","38,105.00","13,520.00",0,"0",0,0,48008,1988,1902,48,2024,"December",4,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","IT","IT","ITALY","EUROPE",4,"OTHERS","FR","FR","FRANCE","EUROPE",4,"FRANCE","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
"19021900",190219,"NZ","NZ",0,19,"VSEA","2024 / C / 9145",NA,"IM / 4",4000,0,803753,"425070","DEGAGE MEHITI
","MEHITI DEGAGE
",8,48.3,NA,"Other","RUSTICHETELLA BUCATINI","1.76","1.76","0","Unpacked or ","1.5","KGM","CFR",3465,"345","575","30",0,"0",0,0,763,9962,1902,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","NZ","NZ","NEW ZEALAND","OCEANIA",5,"NEW ZEALAND","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
"19021900",190219,"AU","AU",0,19,"SSEA","2024 / C / 2291",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",67,48.3,NA,"Other","VERMICELLI","60","60","0","Enclosure; ","60","KGM","FOB",25791,"2,580.00","4,435.00","1,200.00",0,"0",0,193,1952,6642,1902,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
"19021900",190219,"CN","CN",0,19,"VSEA","2024 / C / 9472",NA,"IM / 4",4000,0,204718,"141497","MOK STORE
","Guangzhou Julibao CBEC Co.,",9,48.3,NA,"Other","Noodles","66.89","66","0","Enclosure; ","66","KGM","FOB",6544,"655","1,280.00","1,320.00",0,"0",0,0,1477,9050,1902,48,2024,"December",16,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","CN","CN","CHINA, PEOPLES REPUBLIC OF","ASIA",3,"CHINA, PEOPLES REPUBLIC OF","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
"19021900",190219,"AU","AU",0,19,"SSEA","2024 / C / 2291",NA,"IM / 4",4000,0,103862,"103862","LO CHAN MOON
","HENRY CUMINES PTY. LTD
",20,48.3,NA,"Other","NOODLES","49","49","0","Enclosure; ","48.9","KGM","FOB",23126,"2,315.00","3,965.00","980",0,"0",0,173,1750,6839,1902,48,2024,"December",3,"SEA","IV.Prepared foodstuffs, beverages, spirits & tobacco","Food & Live Animals","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","AU","AU","AUSTRALIA","OCEANIA",5,"AUSTRALIA","Other","Other","Other products","Other products ","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","Pasta, whether cooked or stuffed or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous","KGM",10,NA,NA,122,"Consumption goods","IMPORT","Savoury ready to eat snacks","Noodles","Instant, flavoured"
